I0914 22:09:47.951367       1 resolver.go:85] Model ID gemini-3.8-flash not in local config, defaulting to CCPA
I0914 22:09:47.951415       1 resolver.go:111] Model resolved via default
I0914 22:09:47.951540      37 server.go:1560] Starting language server process with pid 575249
I0914 22:09:47.951758      37 server.go:1613] Language server version: 1.2.2
I0914 22:09:47.951768      37 server.go:613] Language server will attempt to listen on host localhost
I0914 22:09:47.954267      37 server.go:628] Language server listening on random port at 43735 for HTTPS (gRPC)
I0914 22:09:47.954354      37 server.go:636] Language server listening on random port at 40975 for HTTP
W0914 22:09:48.161732      75 cache.go:135] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
E0914 22:09:48.161801      75 errorreport.go:224] error getting token source: You are not logged into Antigravity.
E0914 22:09:48.162632      75 errorreport.go:224] Failed to poll ListExperiments: error getting token source: You are not logged into Antigravity.
I0914 22:09:48.162711      75 model_configs.go:65] Auth mode is unspecified, skipping fetchAvailableModels and returning empty response
I0914 22:09:48.163918      47 store_client.go:680] summary store: starting background reconciliation (trigger=startup)
W0914 22:09:48.164775      37 cache.go:135] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
E0914 22:09:48.164799      37 errorreport.go:224] error getting token source: You are not logged into Antigravity.
W0914 22:09:48.164919      37 cache.go:135] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
E0914 22:09:48.164939      37 errorreport.go:224] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
W0914 22:09:48.165032      37 cache.go:135] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
E0914 22:09:48.165046      37 errorreport.go:224] error getting token source: You are not logged into Antigravity.
W0914 22:09:48.165091      37 cache.go:135] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
E0914 22:09:48.165115      37 errorreport.go:224] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
W0914 22:09:48.165158      37 cache.go:135] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
E0914 22:09:48.165170      37 errorreport.go:224] error getting token source: You are not logged into Antigravity.
W0914 22:09:48.165203      37 cache.go:135] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
E0914 22:09:48.165212      37 errorreport.go:224] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
W0914 22:09:48.165472      37 launchmanager.go:69] Entering local chrome mode! This is WRONG unless you are running tests or in eval mode on Linux.
W0914 22:09:48.165799      37 defaults.go:778] failed to get cs path: cs path /usr/bin/cs invalid
I0914 22:09:48.165820      37 manager.go:108] Creating trajectory store manager with proto store and SQLite store
W0914 22:09:48.166895      37 cache.go:135] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
E0914 22:09:48.166916      37 errorreport.go:224] error getting token source: You are not logged into Antigravity.
W0914 22:09:48.166963      37 cache.go:135] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
E0914 22:09:48.166982      37 errorreport.go:224] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
I0914 22:09:48.167819     172 manager.go:88] Migration [MIGRATION_ID_SIDECAR_USER_CONFIG_BYPASS] is disabled, skipping entirely
I0914 22:09:48.167850     172 manager.go:91] Migration [MIGRATION_ID_SANITY_CHECK_PROJECT_URIS] is enabled
I0914 22:09:48.167996     172 manager.go:100] Migration [MIGRATION_ID_SANITY_CHECK_PROJECT_URIS] already has status MIGRATION_STATUS_COMPLETED, skipping
I0914 22:09:48.168007     172 manager.go:91] Migration [MIGRATION_ID_PLUGIN_ENABLEMENT] is enabled
I0914 22:09:48.168107     172 manager.go:100] Migration [MIGRATION_ID_PLUGIN_ENABLEMENT] already has status MIGRATION_STATUS_COMPLETED, skipping
I0914 22:09:48.168116     172 manager.go:91] Migration [MIGRATION_ID_BUILTIN_SIDECARS_TO_PLUGINS] is enabled
I0914 22:09:48.168223     172 manager.go:100] Migration [MIGRATION_ID_BUILTIN_SIDECARS_TO_PLUGINS] already has status MIGRATION_STATUS_COMPLETED, skipping
I0914 22:09:48.168366     172 manager.go:88] Migration [MIGRATION_ID_LIN_BUILTIN_TO_MARKETPLACE] is disabled, skipping entirely
I0914 22:09:48.173178      37 server.go:3003] Auth succeeded, refreshing features and managers
W0914 22:09:48.173212      37 cache.go:135] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
E0914 22:09:48.173261      37 errorreport.go:224] error getting token source: You are not logged into Antigravity.
E0914 22:09:48.173377      37 errorreport.go:224] Failed to poll ListExperiments: error getting token source: You are not logged into Antigravity.
I0914 22:09:48.173413      37 server.go:3009] State refresh took 0ms
I0914 22:09:48.173417      37 server.go:3019] [RemoteControl] Subscription callback triggered.
I0914 22:09:48.173460      37 server.go:3022] [RemoteControl] RemoteControlEnabled value: false
I0914 22:09:48.173484      37 server.go:3637] [RemoteControl] Session toggle is off, staying disconnected
I0914 22:09:48.173491      37 server.go:3348] [RemoteControl] Resolved proxyServerURL: ""
I0914 22:09:48.173535      37 profiler.go:231] Continuous pprof profiling is disabled.
I0914 22:09:48.173652     178 manager.go:88] Migration [MIGRATION_ID_SIDECAR_USER_CONFIG_BYPASS] is disabled, skipping entirely
I0914 22:09:48.173673     178 manager.go:91] Migration [MIGRATION_ID_SANITY_CHECK_PROJECT_URIS] is enabled
I0914 22:09:48.173768     178 manager.go:100] Migration [MIGRATION_ID_SANITY_CHECK_PROJECT_URIS] already has status MIGRATION_STATUS_COMPLETED, skipping
I0914 22:09:48.173779     178 manager.go:91] Migration [MIGRATION_ID_PLUGIN_ENABLEMENT] is enabled
I0914 22:09:48.173750      37 server.go:2505] initialized server successfully in 222.179532ms
I0914 22:09:48.173815     178 manager.go:100] Migration [MIGRATION_ID_PLUGIN_ENABLEMENT] already has status MIGRATION_STATUS_COMPLETED, skipping
I0914 22:09:48.173819     178 manager.go:91] Migration [MIGRATION_ID_BUILTIN_SIDECARS_TO_PLUGINS] is enabled
I0914 22:09:48.173846     178 manager.go:100] Migration [MIGRATION_ID_BUILTIN_SIDECARS_TO_PLUGINS] already has status MIGRATION_STATUS_COMPLETED, skipping
I0914 22:09:48.173850     178 manager.go:88] Migration [MIGRATION_ID_LIN_BUILTIN_TO_MARKETPLACE] is disabled, skipping entirely
W0914 22:09:48.173868     181 cache.go:135] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
E0914 22:09:48.173887     181 errorreport.go:224] error getting token source: You are not logged into Antigravity.
W0914 22:09:48.173940     181 cache.go:135] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
E0914 22:09:48.173954     181 errorreport.go:224] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
I0914 22:09:48.174012       1 auto_updater.go:252] Last check was less than 15 minutes ago, skipping update (fast path)
I0914 22:09:48.174046       1 common.go:150] Launching CLI mode
E0914 22:09:48.174061       1 launchsteps.go:84] Failed to resolve GeminiDir ".gemini": .gemini must be an absolute path: path is not absolute, falling back to default
I0914 22:09:48.174080       1 common.go:172] CLI app data directory: /home/alexi/.gemini/antigravity-cli
I0914 22:09:48.174095       1 server.go:299] Creating CLI server backend: product=antigravity workspaceDirs=[/tmp/literary-model-w0jbz6r7] appDataDir=/home/alexi/.gemini/antigravity-cli cascadeManager=true codeAssist=true
I0914 22:09:48.174198       1 composite_token_storage.go:123] Using file-based token storage because WSL environment detected
I0914 22:09:48.174227       1 auth_provider.go:763] [AuthProvider] SetEnableBusinessLogin called with enable: true
W0914 22:09:48.175183      56 cache.go:135] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
I0914 22:09:48.175223       1 server.go:2091] Backend project ID updated dynamically to: default-cli-project
