I0914 21:31:25.151181       1 resolver.go:85] Model ID gemini-3.1-pro-high not in local config, defaulting to CCPA
I0914 21:31:25.151220       1 resolver.go:111] Model resolved via default
I0914 21:31:25.151364      40 server.go:1560] Starting language server process with pid 548213
I0914 21:31:25.151579      40 server.go:1613] Language server version: 1.2.2
I0914 21:31:25.151586      40 server.go:613] Language server will attempt to listen on host localhost
I0914 21:31:25.154368      40 server.go:628] Language server listening on random port at 33133 for HTTPS (gRPC)
I0914 21:31:25.154436      40 server.go:636] Language server listening on random port at 33425 for HTTP
W0914 21:31:25.354950      26 cache.go:135] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
E0914 21:31:25.355053      26 errorreport.go:224] error getting token source: You are not logged into Antigravity.
E0914 21:31:25.355669      26 errorreport.go:224] Failed to poll ListExperiments: error getting token source: You are not logged into Antigravity.
I0914 21:31:25.355719      26 model_configs.go:65] Auth mode is unspecified, skipping fetchAvailableModels and returning empty response
I0914 21:31:25.357059      57 store_client.go:680] summary store: starting background reconciliation (trigger=startup)
W0914 21:31:25.358464      40 cache.go:135] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
E0914 21:31:25.358494      40 errorreport.go:224] error getting token source: You are not logged into Antigravity.
W0914 21:31:25.358625      40 cache.go:135] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
E0914 21:31:25.358652      40 errorreport.go:224] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
W0914 21:31:25.358772      40 cache.go:135] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
E0914 21:31:25.358797      40 errorreport.go:224] error getting token source: You are not logged into Antigravity.
W0914 21:31:25.358876      40 cache.go:135] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
E0914 21:31:25.358897      40 errorreport.go:224] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
W0914 21:31:25.358961      40 cache.go:135] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
E0914 21:31:25.358987      40 errorreport.go:224] error getting token source: You are not logged into Antigravity.
W0914 21:31:25.359052      40 cache.go:135] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
E0914 21:31:25.359085      40 errorreport.go:224] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
W0914 21:31:25.359551      40 launchmanager.go:69] Entering local chrome mode! This is WRONG unless you are running tests or in eval mode on Linux.
W0914 21:31:25.360532      40 defaults.go:778] failed to get cs path: cs path /usr/bin/cs invalid
I0914 21:31:25.360596      40 manager.go:108] Creating trajectory store manager with proto store and SQLite store
W0914 21:31:25.361146      40 cache.go:135] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
E0914 21:31:25.361174      40 errorreport.go:224] error getting token source: You are not logged into Antigravity.
W0914 21:31:25.361260      40 cache.go:135] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
E0914 21:31:25.361345      40 errorreport.go:224] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
I0914 21:31:25.362152     163 manager.go:88] Migration [MIGRATION_ID_SIDECAR_USER_CONFIG_BYPASS] is disabled, skipping entirely
I0914 21:31:25.362171     163 manager.go:91] Migration [MIGRATION_ID_SANITY_CHECK_PROJECT_URIS] is enabled
I0914 21:31:25.362219     163 manager.go:100] Migration [MIGRATION_ID_SANITY_CHECK_PROJECT_URIS] already has status MIGRATION_STATUS_COMPLETED, skipping
I0914 21:31:25.362225     163 manager.go:91] Migration [MIGRATION_ID_PLUGIN_ENABLEMENT] is enabled
I0914 21:31:25.362248     163 manager.go:100] Migration [MIGRATION_ID_PLUGIN_ENABLEMENT] already has status MIGRATION_STATUS_COMPLETED, skipping
I0914 21:31:25.362251     163 manager.go:91] Migration [MIGRATION_ID_BUILTIN_SIDECARS_TO_PLUGINS] is enabled
I0914 21:31:25.362277     163 manager.go:100] Migration [MIGRATION_ID_BUILTIN_SIDECARS_TO_PLUGINS] already has status MIGRATION_STATUS_COMPLETED, skipping
I0914 21:31:25.362281     163 manager.go:88] Migration [MIGRATION_ID_LIN_BUILTIN_TO_MARKETPLACE] is disabled, skipping entirely
I0914 21:31:25.368364      57 store_client.go:730] summary store: reconciliation complete, synced 23 records
W0914 21:31:25.368612      57 cache.go:135] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
E0914 21:31:25.368637      57 errorreport.go:224] error getting token source: You are not logged into Antigravity.
W0914 21:31:25.368724      57 cache.go:135] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
E0914 21:31:25.368743      57 errorreport.go:224] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
I0914 21:31:25.374610      40 server.go:3003] Auth succeeded, refreshing features and managers
W0914 21:31:25.374718      40 cache.go:135] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
E0914 21:31:25.374805      40 errorreport.go:224] error getting token source: You are not logged into Antigravity.
E0914 21:31:25.374927      40 errorreport.go:224] Failed to poll ListExperiments: error getting token source: You are not logged into Antigravity.
I0914 21:31:25.374985      40 server.go:3009] State refresh took 0ms
I0914 21:31:25.374992      40 server.go:3019] [RemoteControl] Subscription callback triggered.
I0914 21:31:25.375112      40 server.go:3022] [RemoteControl] RemoteControlEnabled value: false
I0914 21:31:25.375121      40 server.go:3637] [RemoteControl] Session toggle is off, staying disconnected
I0914 21:31:25.375125      40 server.go:3348] [RemoteControl] Resolved proxyServerURL: ""
I0914 21:31:25.375183      40 profiler.go:231] Continuous pprof profiling is disabled.
I0914 21:31:25.375362     169 manager.go:88] Migration [MIGRATION_ID_SIDECAR_USER_CONFIG_BYPASS] is disabled, skipping entirely
I0914 21:31:25.375408     169 manager.go:91] Migration [MIGRATION_ID_SANITY_CHECK_PROJECT_URIS] is enabled
I0914 21:31:25.375436      40 server.go:2505] initialized server successfully in 224.042472ms
I0914 21:31:25.375485     169 manager.go:100] Migration [MIGRATION_ID_SANITY_CHECK_PROJECT_URIS] already has status MIGRATION_STATUS_COMPLETED, skipping
I0914 21:31:25.375493     169 manager.go:91] Migration [MIGRATION_ID_PLUGIN_ENABLEMENT] is enabled
I0914 21:31:25.375525     169 manager.go:100] Migration [MIGRATION_ID_PLUGIN_ENABLEMENT] already has status MIGRATION_STATUS_COMPLETED, skipping
I0914 21:31:25.375531     169 manager.go:91] Migration [MIGRATION_ID_BUILTIN_SIDECARS_TO_PLUGINS] is enabled
I0914 21:31:25.375557     169 manager.go:100] Migration [MIGRATION_ID_BUILTIN_SIDECARS_TO_PLUGINS] already has status MIGRATION_STATUS_COMPLETED, skipping
I0914 21:31:25.375561     169 manager.go:88] Migration [MIGRATION_ID_LIN_BUILTIN_TO_MARKETPLACE] is disabled, skipping entirely
