I0914 22:27:53.191121       1 resolver.go:85] Model ID gemini-3.8-flash not in local config, defaulting to CCPA
I0914 22:27:53.191161       1 resolver.go:111] Model resolved via default
I0914 22:27:53.191266      37 server.go:1560] Starting language server process with pid 586241
I0914 22:27:53.191468      37 server.go:1613] Language server version: 1.2.2
I0914 22:27:53.191474      37 server.go:613] Language server will attempt to listen on host localhost
I0914 22:27:53.193940      37 server.go:628] Language server listening on random port at 45505 for HTTPS (gRPC)
I0914 22:27:53.194029      37 server.go:636] Language server listening on random port at 34837 for HTTP
W0914 22:27:53.368982      67 cache.go:135] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
E0914 22:27:53.369027      67 errorreport.go:224] error getting token source: You are not logged into Antigravity.
E0914 22:27:53.369383      67 errorreport.go:224] Failed to poll ListExperiments: error getting token source: You are not logged into Antigravity.
I0914 22:27:53.369429      67 model_configs.go:65] Auth mode is unspecified, skipping fetchAvailableModels and returning empty response
I0914 22:27:53.370585      31 store_client.go:680] summary store: starting background reconciliation (trigger=startup)
W0914 22:27:53.371746      37 cache.go:135] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
E0914 22:27:53.371773      37 errorreport.go:224] error getting token source: You are not logged into Antigravity.
W0914 22:27:53.371894      37 cache.go:135] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
E0914 22:27:53.371923      37 errorreport.go:224] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
W0914 22:27:53.372029      37 cache.go:135] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
E0914 22:27:53.372053      37 errorreport.go:224] error getting token source: You are not logged into Antigravity.
W0914 22:27:53.372128      37 cache.go:135] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
E0914 22:27:53.372146      37 errorreport.go:224] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
W0914 22:27:53.372255      37 cache.go:135] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
E0914 22:27:53.372301      37 errorreport.go:224] error getting token source: You are not logged into Antigravity.
W0914 22:27:53.372382      37 cache.go:135] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
E0914 22:27:53.372399      37 errorreport.go:224] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
W0914 22:27:53.372576      96 cache.go:135] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
E0914 22:27:53.372600      96 errorreport.go:224] error getting token source: You are not logged into Antigravity.
W0914 22:27:53.372644      96 cache.go:135] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
E0914 22:27:53.372667      96 errorreport.go:224] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
W0914 22:27:53.372999      37 launchmanager.go:69] Entering local chrome mode! This is WRONG unless you are running tests or in eval mode on Linux.
W0914 22:27:53.373404      37 defaults.go:778] failed to get cs path: cs path /usr/bin/cs invalid
I0914 22:27:53.373436      37 manager.go:108] Creating trajectory store manager with proto store and SQLite store
W0914 22:27:53.374198      37 cache.go:135] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
E0914 22:27:53.374239      37 errorreport.go:224] error getting token source: You are not logged into Antigravity.
W0914 22:27:53.374326      37 cache.go:135] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
E0914 22:27:53.374373      37 errorreport.go:224] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
I0914 22:27:53.374808      57 manager.go:88] Migration [MIGRATION_ID_SIDECAR_USER_CONFIG_BYPASS] is disabled, skipping entirely
I0914 22:27:53.374853      57 manager.go:91] Migration [MIGRATION_ID_SANITY_CHECK_PROJECT_URIS] is enabled
I0914 22:27:53.375000      57 manager.go:100] Migration [MIGRATION_ID_SANITY_CHECK_PROJECT_URIS] already has status MIGRATION_STATUS_COMPLETED, skipping
I0914 22:27:53.375021      57 manager.go:91] Migration [MIGRATION_ID_PLUGIN_ENABLEMENT] is enabled
I0914 22:27:53.375074      57 manager.go:100] Migration [MIGRATION_ID_PLUGIN_ENABLEMENT] already has status MIGRATION_STATUS_COMPLETED, skipping
I0914 22:27:53.375082      57 manager.go:91] Migration [MIGRATION_ID_BUILTIN_SIDECARS_TO_PLUGINS] is enabled
I0914 22:27:53.375166      57 manager.go:100] Migration [MIGRATION_ID_BUILTIN_SIDECARS_TO_PLUGINS] already has status MIGRATION_STATUS_COMPLETED, skipping
I0914 22:27:53.375173      57 manager.go:88] Migration [MIGRATION_ID_LIN_BUILTIN_TO_MARKETPLACE] is disabled, skipping entirely
I0914 22:27:53.382201      31 store_client.go:730] summary store: reconciliation complete, synced 41 records
I0914 22:27:53.382300      37 server.go:3003] Auth succeeded, refreshing features and managers
W0914 22:27:53.382336      31 cache.go:135] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
E0914 22:27:53.382364      31 errorreport.go:224] error getting token source: You are not logged into Antigravity.
W0914 22:27:53.382445      31 cache.go:135] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
E0914 22:27:53.382462      31 errorreport.go:224] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
W0914 22:27:53.382542     165 cache.go:135] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
E0914 22:27:53.382558     165 errorreport.go:224] error getting token source: You are not logged into Antigravity.
E0914 22:27:53.382599      37 errorreport.go:224] Failed to poll ListExperiments: error getting token source: You are not logged into Antigravity.
W0914 22:27:53.382617     165 cache.go:135] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
E0914 22:27:53.382634     165 errorreport.go:224] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
I0914 22:27:53.382642      37 server.go:3009] State refresh took 0ms
I0914 22:27:53.382648      37 server.go:3019] [RemoteControl] Subscription callback triggered.
I0914 22:27:53.382713      37 server.go:3022] [RemoteControl] RemoteControlEnabled value: false
I0914 22:27:53.382716      37 server.go:3637] [RemoteControl] Session toggle is off, staying disconnected
I0914 22:27:53.382720      37 server.go:3348] [RemoteControl] Resolved proxyServerURL: ""
I0914 22:27:53.382741      37 profiler.go:231] Continuous pprof profiling is disabled.
I0914 22:27:53.382875      62 manager.go:88] Migration [MIGRATION_ID_SIDECAR_USER_CONFIG_BYPASS] is disabled, skipping entirely
I0914 22:27:53.382892      62 manager.go:91] Migration [MIGRATION_ID_SANITY_CHECK_PROJECT_URIS] is enabled
I0914 22:27:53.382908      37 server.go:2505] initialized server successfully in 191.611533ms
I0914 22:27:53.382961      62 manager.go:100] Migration [MIGRATION_ID_SANITY_CHECK_PROJECT_URIS] already has status MIGRATION_STATUS_COMPLETED, skipping
I0914 22:27:53.382970      62 manager.go:91] Migration [MIGRATION_ID_PLUGIN_ENABLEMENT] is enabled
I0914 22:27:53.382996      62 manager.go:100] Migration [MIGRATION_ID_PLUGIN_ENABLEMENT] already has status MIGRATION_STATUS_COMPLETED, skipping
I0914 22:27:53.382999      62 manager.go:91] Migration [MIGRATION_ID_BUILTIN_SIDECARS_TO_PLUGINS] is enabled
W0914 22:27:53.383018      65 cache.go:135] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
E0914 22:27:53.383037      65 errorreport.go:224] error getting token source: You are not logged into Antigravity.
I0914 22:27:53.383051      62 manager.go:100] Migration [MIGRATION_ID_BUILTIN_SIDECARS_TO_PLUGINS] already has status MIGRATION_STATUS_COMPLETED, skipping
I0914 22:27:53.383058      62 manager.go:88] Migration [MIGRATION_ID_LIN_BUILTIN_TO_MARKETPLACE] is disabled, skipping entirely
W0914 22:27:53.383109      65 cache.go:135] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
I0914 22:27:53.383111       1 auto_updater.go:252] Last check was less than 15 minutes ago, skipping update (fast path)
E0914 22:27:53.383134      65 errorreport.go:224] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
I0914 22:27:53.383143       1 common.go:150] Launching CLI mode
E0914 22:27:53.383153       1 launchsteps.go:84] Failed to resolve GeminiDir ".gemini": .gemini must be an absolute path: path is not absolute, falling back to default
I0914 22:27:53.383166       1 common.go:172] CLI app data directory: /home/alexi/.gemini/antigravity-cli
I0914 22:27:53.383188       1 server.go:299] Creating CLI server backend: product=antigravity workspaceDirs=[/tmp/literary-model-df599pta] appDataDir=/home/alexi/.gemini/antigravity-cli cascadeManager=true codeAssist=true
I0914 22:27:53.383261       1 composite_token_storage.go:123] Using file-based token storage because WSL environment detected
I0914 22:27:53.383283       1 auth_provider.go:763] [AuthProvider] SetEnableBusinessLogin called with enable: true
W0914 22:27:53.384055      78 cache.go:135] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
E0914 22:27:53.384078      78 errorreport.go:224] error getting token source: You are not logged into Antigravity.
I0914 22:27:53.384118       1 server.go:2091] Backend project ID updated dynamically to: default-cli-project
I0914 22:27:53.384129       1 analytics.go:179] CLI startup completed (took 193.947193ms)
I0914 22:27:53.384136       1 printmode.go:174] Print mode: starting (promptLength=0, model="gemini-3.8-flash", conversationID="")
W0914 22:27:53.384149      78 cache.go:135] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
I0914 22:27:53.384144       1 manager.go:426] Initializing CLI store manager for workspace /tmp/literary-model-df599pta
E0914 22:27:53.384167      78 errorreport.go:224] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
I0914 22:27:53.384302       1 cli_setting_manager.go:79] config.json not found or unreadable, using CLI settings only: open /home/alexi/.gemini/config/config.json: no such file or directory
I0914 22:27:53.384321       1 cli_setting_manager.go:92] CLI settings initialized: permissions=<nil>, toolPermission=request-review
W0914 22:27:53.384354      78 cache.go:135] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
E0914 22:27:53.384386      78 errorreport.go:224] error getting token source: You are not logged into Antigravity.
W0914 22:27:53.384433      78 cache.go:135] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
E0914 22:27:53.384446      78 errorreport.go:224] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
I0914 22:27:53.384443       1 hooks_manager.go:53] loaded 0 named hooks from 0 hooks.json file(s)
I0914 22:27:53.384456       1 manager.go:600] CLI store manager initialized successfully
I0914 22:27:53.384466       1 session.go:77] Print mode: enabling terminal sandbox for this session
I0914 22:27:53.384471       1 printmode.go:715] Print mode: applying agent mode plan
I0914 22:27:53.384475       1 manager.go:1352] SetCycleMode called: plan
I0914 22:27:53.384486       1 printmode.go:365] Print mode: not authenticated, trying silent auth
W0914 22:27:53.384497      78 cache.go:135] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
E0914 22:27:53.384509      78 errorreport.go:224] error getting token source: You are not logged into Antigravity.
W0914 22:27:53.384539      78 cache.go:135] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
E0914 22:27:53.384549      78 errorreport.go:224] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
I0914 22:27:53.384553     217 keyring.go:64] keyringAuth: loaded token, expiry=2026-09-14 22:39:54.770617425 +0200 CEST expired=false
I0914 22:27:53.384568       1 auth.go:148] ChainedAuth: authenticated via keyring (effective: keyring)
I0914 22:27:53.384572       1 server_oauth.go:192] applyAuthResult: email=alexisinwork@gmail.com, authMethod=consumer, quotaProject=
I0914 22:27:53.384575       1 server_oauth.go:197] OAuth: authenticated successfully as alexisinwork@gmail.com
I0914 22:27:53.384578       1 server_oauth.go:203] b.codeAssistClient.AuthProvider (0xde12f07c0f0) is same as b.cliAuth (0xde12f07c0f0)
W0914 22:27:53.384655     245 cache.go:163] Failed to refresh cache in background: admin controls not applicable
W0914 22:27:53.384666     223 cache.go:163] Failed to refresh cache in background: admin controls not applicable
E0914 22:27:53.831278     114 browser_context.go:179] failed to install playwright: could not install driver: could not install driver: error: got non 200 status code: 404 (404 Not Found) from https://playwright.azureedge.net/builds/driver/playwright-1.57.0-linux.zip
error: got non 200 status code: 404 (404 Not Found) from https://playwright-akamai.azureedge.net/builds/driver/playwright-1.57.0-linux.zip
error: got non 200 status code: 404 (404 Not Found) from https://playwright-verizon.azureedge.net/builds/driver/playwright-1.57.0-linux.zip
I0914 22:27:54.083973      78 http_helpers.go:299] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x5f28df7953cd00bc
I0914 22:27:54.359687     113 http_helpers.go:299] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x5b21587f7cecd25e
I0914 22:27:54.366761       1 model_resolver.go:116] model alias "gemini-3.8-flash" resolved to "gemini-3.8-flash-high"
I0914 22:27:54.366783       1 model_resolver.go:93] Resolving model gemini-3.8-flash-high
I0914 22:27:54.366793       1 model_config_manager.go:327] Propagating selected model override to backend: label="Gemini 3.8 Flash (High)"
I0914 22:27:54.366832       1 printmode.go:367] Print mode: silent auth succeeded
I0914 22:27:54.366856     233 quota_manager.go:45] doRefreshQuota: starting reload (force=true)
