I0914 23:08:35.883116       1 resolver.go:85] Model ID gemini-3.8-flash not in local config, defaulting to CCPA
I0914 23:08:35.883157       1 resolver.go:111] Model resolved via default
I0914 23:08:35.883254      20 server.go:1560] Starting language server process with pid 600178
I0914 23:08:35.883565      20 server.go:1613] Language server version: 1.2.2
I0914 23:08:35.883572      20 server.go:613] Language server will attempt to listen on host localhost
I0914 23:08:35.886664      20 server.go:628] Language server listening on random port at 37361 for HTTPS (gRPC)
I0914 23:08:35.886751      20 server.go:636] Language server listening on random port at 39793 for HTTP
W0914 23:08:36.096491      90 cache.go:135] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
E0914 23:08:36.096533      90 errorreport.go:224] error getting token source: You are not logged into Antigravity.
E0914 23:08:36.097005      90 errorreport.go:224] Failed to poll ListExperiments: error getting token source: You are not logged into Antigravity.
I0914 23:08:36.097076      90 model_configs.go:65] Auth mode is unspecified, skipping fetchAvailableModels and returning empty response
I0914 23:08:36.098203      96 store_client.go:680] summary store: starting background reconciliation (trigger=startup)
W0914 23:08:36.098379      30 cache.go:135] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
E0914 23:08:36.098404      30 errorreport.go:224] error getting token source: You are not logged into Antigravity.
W0914 23:08:36.098476      30 cache.go:135] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
E0914 23:08:36.098496      30 errorreport.go:224] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
W0914 23:08:36.098607      20 cache.go:135] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
E0914 23:08:36.098627      20 errorreport.go:224] error getting token source: You are not logged into Antigravity.
W0914 23:08:36.098728      20 cache.go:135] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
E0914 23:08:36.098745      20 errorreport.go:224] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
W0914 23:08:36.098848      20 cache.go:135] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
E0914 23:08:36.098871      20 errorreport.go:224] error getting token source: You are not logged into Antigravity.
W0914 23:08:36.098956      20 cache.go:135] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
E0914 23:08:36.099002      20 errorreport.go:224] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
W0914 23:08:36.099084      20 cache.go:135] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
E0914 23:08:36.099103      20 errorreport.go:224] error getting token source: You are not logged into Antigravity.
W0914 23:08:36.099175      20 cache.go:135] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
E0914 23:08:36.099189      20 errorreport.go:224] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
W0914 23:08:36.099479      20 launchmanager.go:69] Entering local chrome mode! This is WRONG unless you are running tests or in eval mode on Linux.
W0914 23:08:36.099805      20 defaults.go:778] failed to get cs path: cs path /usr/bin/cs invalid
I0914 23:08:36.099828      20 manager.go:108] Creating trajectory store manager with proto store and SQLite store
W0914 23:08:36.101679      20 cache.go:135] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
E0914 23:08:36.101740      20 errorreport.go:224] error getting token source: You are not logged into Antigravity.
W0914 23:08:36.101798      20 cache.go:135] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
E0914 23:08:36.101822      20 errorreport.go:224] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
I0914 23:08:36.102745     161 manager.go:88] Migration [MIGRATION_ID_SIDECAR_USER_CONFIG_BYPASS] is disabled, skipping entirely
