I0914 23:01:10.689650       1 resolver.go:85] Model ID gemini-3.8-flash not in local config, defaulting to CCPA
I0914 23:01:10.689696       1 resolver.go:111] Model resolved via default
I0914 23:01:10.689798      53 server.go:1560] Starting language server process with pid 597555
I0914 23:01:10.690005      53 server.go:1613] Language server version: 1.2.2
I0914 23:01:10.690012      53 server.go:613] Language server will attempt to listen on host localhost
I0914 23:01:10.692677      53 server.go:628] Language server listening on random port at 43741 for HTTPS (gRPC)
I0914 23:01:10.692755      53 server.go:636] Language server listening on random port at 38723 for HTTP
W0914 23:01:10.873423     100 cache.go:135] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
E0914 23:01:10.873463     100 errorreport.go:224] error getting token source: You are not logged into Antigravity.
E0914 23:01:10.873820     100 errorreport.go:224] Failed to poll ListExperiments: error getting token source: You are not logged into Antigravity.
I0914 23:01:10.873875     100 model_configs.go:65] Auth mode is unspecified, skipping fetchAvailableModels and returning empty response
I0914 23:01:10.875306      87 store_client.go:680] summary store: starting background reconciliation (trigger=startup)
W0914 23:01:10.876624      53 cache.go:135] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
E0914 23:01:10.876649      53 errorreport.go:224] error getting token source: You are not logged into Antigravity.
W0914 23:01:10.876754      53 cache.go:135] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
E0914 23:01:10.876771      53 errorreport.go:224] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
W0914 23:01:10.876861      53 cache.go:135] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
E0914 23:01:10.876874      53 errorreport.go:224] error getting token source: You are not logged into Antigravity.
W0914 23:01:10.876935      53 cache.go:135] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
E0914 23:01:10.876956      53 errorreport.go:224] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
W0914 23:01:10.877031      53 cache.go:135] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
E0914 23:01:10.877055      53 errorreport.go:224] error getting token source: You are not logged into Antigravity.
W0914 23:01:10.877099      53 cache.go:135] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
