I0914 21:14:33.603531       1 resolver.go:85] Model ID gemini-3.8-flash-high not in local config, defaulting to CCPA
I0914 21:14:33.603579       1 resolver.go:111] Model resolved via default
I0914 21:14:33.603707       9 server.go:1560] Starting language server process with pid 540682
I0914 21:14:33.603950       9 server.go:1613] Language server version: 1.2.2
I0914 21:14:33.603958       9 server.go:613] Language server will attempt to listen on host localhost
I0914 21:14:33.606941       9 server.go:628] Language server listening on random port at 43377 for HTTPS (gRPC)
I0914 21:14:33.607034       9 server.go:636] Language server listening on random port at 43649 for HTTP
W0914 21:14:33.833730      89 cache.go:135] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
E0914 21:14:33.833896      89 errorreport.go:224] error getting token source: You are not logged into Antigravity.
E0914 21:14:33.834473      89 errorreport.go:224] Failed to poll ListExperiments: error getting token source: You are not logged into Antigravity.
I0914 21:14:33.834528      89 model_configs.go:65] Auth mode is unspecified, skipping fetchAvailableModels and returning empty response
I0914 21:14:33.835577      58 store_client.go:680] summary store: starting background reconciliation (trigger=startup)
W0914 21:14:33.837054       9 cache.go:135] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
E0914 21:14:33.837078       9 errorreport.go:224] error getting token source: You are not logged into Antigravity.
W0914 21:14:33.837178       9 cache.go:135] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
E0914 21:14:33.837195       9 errorreport.go:224] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
I0914 21:14:33.837233      58 store_client.go:730] summary store: reconciliation complete, synced 21 records
W0914 21:14:33.837306      58 cache.go:135] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
E0914 21:14:33.837324      58 errorreport.go:224] error getting token source: You are not logged into Antigravity.
W0914 21:14:33.837423      58 cache.go:135] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
E0914 21:14:33.837448      58 errorreport.go:224] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
W0914 21:14:33.837519       9 cache.go:135] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
E0914 21:14:33.837532       9 errorreport.go:224] error getting token source: You are not logged into Antigravity.
W0914 21:14:33.837643       9 cache.go:135] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
E0914 21:14:33.837663       9 errorreport.go:224] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
W0914 21:14:33.838047       9 launchmanager.go:69] Entering local chrome mode! This is WRONG unless you are running tests or in eval mode on Linux.
W0914 21:14:33.838260       9 defaults.go:778] failed to get cs path: cs path /usr/bin/cs invalid
I0914 21:14:33.838470       9 manager.go:108] Creating trajectory store manager with proto store and SQLite store
W0914 21:14:33.838771       9 cache.go:135] Cache(loadCodeAssistResponse): Singleflight refresh failed: error getting token source: You are not logged into Antigravity.
E0914 21:14:33.838795       9 errorreport.go:224] error getting token source: You are not logged into Antigravity.
W0914 21:14:33.838862       9 cache.go:135] Cache(userInfo): Singleflight refresh failed: failed to get load code assist response: error getting token source: You are not logged into Antigravity.
E0914 21:14:33.838884       9 errorreport.go:224] failed to get load code assist response: error getting token source: You are not logged into Antigravity.
I0914 21:14:33.839351     174 manager.go:88] Migration [MIGRATION_ID_SIDECAR_USER_CONFIG_BYPASS] is disabled, skipping entirely
I0914 21:14:33.839382     174 manager.go:91] Migration [MIGRATION_ID_SANITY_CHECK_PROJECT_URIS] is enabled
I0914 21:14:33.839465     174 manager.go:100] Migration [MIGRATION_ID_SANITY_CHECK_PROJECT_URIS] already has status MIGRATION_STATUS_COMPLETED, skipping
I0914 21:14:33.839480     174 manager.go:91] Migration [MIGRATION_ID_PLUGIN_ENABLEMENT] is enabled
I0914 21:14:33.839548     174 manager.go:100] Migration [MIGRATION_ID_PLUGIN_ENABLEMENT] already has status MIGRATION_STATUS_COMPLETED, skipping
I0914 21:14:33.839556     174 manager.go:91] Migration [MIGRATION_ID_BUILTIN_SIDECARS_TO_PLUGINS] is enabled
I0914 21:14:33.839581     174 manager.go:100] Migration [MIGRATION_ID_BUILTIN_SIDECARS_TO_PLUGINS] already has status MIGRATION_STATUS_COMPLETED, skipping
